text,label,source_name,school,url
"Click on “Yale College Attributes” for a list of courses that fulfill distributional designations, first-year and sophomore seminars",Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/searching-with-course-attributes
Continue as above (steps 4-6),Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/searching-with-course-attributes
Scroll to the “Any Course Information Attribute” dropdown option,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/searching-with-course-attributes
Select the appropriate attribute,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/searching-with-course-attributes
Courses with the chosen attribute open in the Search Results panel,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/searching-with-course-attributes
Recognizing courses from other departments as fulfilling requirements,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/searching-with-course-attributes
Your Director of Undergraduate Studies (DUS),Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/searching-with-course-attributes
"For more information about Course Attributes and how they can enhance your academic planning experience, please contact:",Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/searching-with-course-attributes
Explore your Academic Path,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
Explore Yale’s Course Offerings,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
Course Exploration Tools,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
Discover courses that fulfill degree requirements across disciplines,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
Explore course content through detailed descriptions and links to syllabi,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
Identify courses with specific departmental attributes that align with academic interests,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
"Browse offerings by subject area, course type, or scheduling preferences",Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
Make informed decisions about curriculum planning through access to course details,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
"Advanced Search Filters : Narrow your search by subject code, department, course type, meeting time, credits, and specialized course attributes to find exactly what fits your academic goals.",Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
"Course Information Panels : Access comprehensive details including distributional designations, departmental attributes, and instructor information all in one place.",Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
"Syllabus Access : View course syllabi directly through Yale Course Search, giving you deeper insight into course content, structure and learning objectives before making enrollment decisions.",Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
"Term Exploration : Search across current, future, and past terms to plan your long-term academic pathway and explore the history of course offerings.",Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
The online tool that allows students to explore offered courses each term.,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
The platform offers several features designed specifically to support thoughtful academic exploration:,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/yale-course-search
Yale Certificates for Students,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/certificates-for-students
Declaration Process,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/certificates-for-students
Advanced Language Certificates,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/certificates-for-students
Interdisciplinary Certificates,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/certificates-for-students
"For a complete list of Yale College Certificates, see Certificates in Yale College .",Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/certificates-for-students
Students interested in earning certificates should understand how these programs fit within Yale’s academic framework. Yale’s curricular policies help you organize your diverse academic interests into coherent sets of courses while ensuring depth in each area of study.,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/certificates-for-students
Course Evaluations for Students,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
Submission and Viewing,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
Key Features and Benefits,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
Comprehensive Feedback,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
Anonymous Participation,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
Course Planning Resource,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
Yale College courses with a minimum enrollment of 5 or more students are eligible for evaluation. Graduate School of Arts & Sciences courses with a minimum enrollment of 4 or more students are eligible for online evaluation.,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
Students are expected to participate in this evaluation process or actively decline to participate for every course for which they are enrolled.,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
Yale College students are not eligible to complete online evaluations for graduate courses that do not carry a Yale College number.,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
Students who withdraw from a course after midterm are invited but are not required to participate.,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
Early access to recorded grades is available online to students for courses which they have completed or actively declined to complete the online course evaluation form through the Yale Hub .,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
Students can view evaluations from previous classes for their consideration in future course registration.,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
The evaluation form captures both quantitative ratings and qualitative comments about courses and instruction,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
Students can provide candid feedback knowing their identity remains confidential,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/course-evaluations-for-students
Make sure your session is secure,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/final-exams
Note that some courses earn .5 credits and some earn 1.5 credits.,Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/creditdfail-grade-mode-for-yale-college-students
"All Yale College courses, other than independent study courses, that are offered in Yale College during the fall and spring terms are available for election under the Credit/D/Fail option.",Registrar,crawl,Yale,https://registrar.yale.edu/curriculum/creditdfail-grade-mode-for-yale-college-students
